pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,pred_duration_sec,gold_start_sec,gold_end_sec,gold_duration_sec,overlap_sec,gold_coverage,temporal_iou,start_error_sec,end_error_sec,center_error_sec,length_score,start_score,core_hit,tight_hit,final_score,selected_scene_ids,confidence,notes
P005,NS7tSrMrWsc,QEpr_lLWw-0,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,471.0,516.0,45.0,1271.0,1329.0,58.0,0.0,0.0,0.0,800.0,813.0,806.5,0.7758620689655172,0.0,False,False,7.758620689655173,246c138e-17fa-4539-814f-60e3461ca804,5,"candidate_id=NS7tSrMrWsc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=470.6; original_end=517.805; adjusted=True; 블루베리 스무디 주문을 꺼리는 이유(사투리 노출 부끄러움)를 명확히 설명하고, S3의 제안으로 실제 도전까지 이어지는 완벽한 setup-payoff 구조. 3초 내 상황 파악 가능하고 웃음포인트가 명확함."
P006,NS7tSrMrWsc,JFpNSb2pqLQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,471.0,516.0,45.0,1202.0,1257.0,55.0,0.0,0.0,0.0,731.0,741.0,736.0,0.8181818181818182,0.0,False,False,8.181818181818183,246c138e-17fa-4539-814f-60e3461ca804,5,"candidate_id=NS7tSrMrWsc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=470.6; original_end=517.805; adjusted=True; 블루베리 스무디 주문을 꺼리는 이유(사투리 노출 부끄러움)를 명확히 설명하고, S3의 제안으로 실제 도전까지 이어지는 완벽한 setup-payoff 구조. 3초 내 상황 파악 가능하고 웃음포인트가 명확함."
P001,NS7tSrMrWsc,c8vCVztYVg8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,1339.0,1356.0,17.0,17.0,1.0,0.3768983482984147,28.00999999999999,0.09500000000002728,13.957499999999982,0.3768983482984147,0.0,True,True,60.07593393193659,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P002,NS7tSrMrWsc,M-UsuPm7zcM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,477.0,501.0,24.0,0.0,0.0,0.0,833.99,855.095,844.5425,0.5320917858330559,0.0,False,False,5.320917858330559,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P003,NS7tSrMrWsc,Fxc1_HkGlBw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,581.0,614.0,33.0,0.0,0.0,0.0,729.99,742.095,736.0425,0.731626205520452,0.0,False,False,7.31626205520452,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P004,NS7tSrMrWsc,QQmGNdNgs8w,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,1500.0,1541.0,41.0,0.0,0.0,0.0,189.01,184.90499999999997,186.95749999999998,0.9089901341314707,0.0,False,False,9.089901341314707,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P005,NS7tSrMrWsc,QEpr_lLWw-0,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,1271.0,1329.0,58.0,18.00999999999999,0.3105172413793102,0.2116458076267699,39.99000000000001,27.095000000000027,33.54250000000002,0.7776724137931038,0.0,False,False,28.099374228803097,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P006,NS7tSrMrWsc,JFpNSb2pqLQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,1310.99,1356.095,45.10500000000002,1202.0,1257.0,55.0,0.0,0.0,0.0,108.99000000000001,99.09500000000003,104.04250000000002,0.8200909090909094,0.0,False,False,8.200909090909095,b487e259-ebb4-4b0a-baaf-4fc530d16b98|d7a7fba7-3f68-4e18-a64f-fe4980fc0abe,5,"candidate_id=NS7tSrMrWsc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1310.99; original_end=1356.095; adjusted=False; 친구의 특이한 말투('졸립다', '포시라워')를 흉내내고 서울말로 전화하기까지 이어지는 전개가 자연스러움. 반응과 웃음이 풍부하고 구체적인 방언 표현으로 제목 붙이기 쉬움."
P001,NS7tSrMrWsc,c8vCVztYVg8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,1339.0,1356.0,17.0,0.0,0.0,0.0,129.79999999999995,101.79999999999995,115.79999999999995,0.37777777777777777,0.0,False,False,3.7777777777777777,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P002,NS7tSrMrWsc,M-UsuPm7zcM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,477.0,501.0,24.0,0.0,0.0,0.0,732.2,753.2,742.7,0.5333333333333333,0.0,False,False,5.333333333333334,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P003,NS7tSrMrWsc,Fxc1_HkGlBw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,581.0,614.0,33.0,0.0,0.0,0.0,628.2,640.2,634.2,0.7333333333333333,0.0,False,False,7.333333333333333,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P004,NS7tSrMrWsc,QQmGNdNgs8w,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,1500.0,1541.0,41.0,0.0,0.0,0.0,290.79999999999995,286.79999999999995,288.79999999999995,0.9111111111111111,0.0,False,False,9.11111111111111,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P005,NS7tSrMrWsc,QEpr_lLWw-0,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,1271.0,1329.0,58.0,0.0,0.0,0.0,61.799999999999955,74.79999999999995,68.29999999999995,0.7758620689655172,0.0,False,False,7.758620689655173,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P006,NS7tSrMrWsc,JFpNSb2pqLQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,1209.2,1254.2,45.0,1202.0,1257.0,55.0,45.0,0.8181818181818182,0.8181818181818182,7.2000000000000455,2.7999999999999545,2.2000000000000455,0.8181818181818182,0.2799999999999955,True,True,73.74545454545448,a384b483-6b9c-4840-a553-5a527a3cb5e6|b487e259-ebb4-4b0a-baaf-4fc530d16b98,4,candidate_id=NS7tSrMrWsc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1209.2; original_end=1254.2; adjusted=False; 성을 떼고 부르는 것의 의미(고백 신호)를 설명하고 '가영아' 발음으로 반응하는 과정이 명확함. 다만 음성 데모와 이름 변형이 조금 길어서 끝맺음이 약간 산만할 수 있음.
P001,NS7tSrMrWsc,c8vCVztYVg8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,1339.0,1356.0,17.0,0.0,0.0,0.0,1116.53,1087.795,1102.1625,0.3717065704602603,0.0,False,False,3.717065704602603,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P002,NS7tSrMrWsc,M-UsuPm7zcM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,477.0,501.0,24.0,0.0,0.0,0.0,254.53,232.79500000000002,243.66250000000002,0.5247622171203675,0.0,False,False,5.247622171203675,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P003,NS7tSrMrWsc,Fxc1_HkGlBw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,581.0,614.0,33.0,0.0,0.0,0.0,358.53,345.795,352.1625,0.7215480485405054,0.0,False,False,7.215480485405054,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P004,NS7tSrMrWsc,QQmGNdNgs8w,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,1500.0,1541.0,41.0,0.0,0.0,0.0,1277.53,1272.795,1275.1625,0.8964687875806279,0.0,False,False,8.964687875806279,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P005,NS7tSrMrWsc,QEpr_lLWw-0,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,1271.0,1329.0,58.0,0.0,0.0,0.0,1048.53,1060.795,1054.6625,0.7885344827586205,0.0,False,False,7.885344827586205,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P006,NS7tSrMrWsc,JFpNSb2pqLQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,222.47,268.205,45.734999999999985,1202.0,1257.0,55.0,0.0,0.0,0.0,979.53,988.7950000000001,984.1625,0.8315454545454543,0.0,False,False,8.315454545454543,7815e4ae-4e7c-4da3-a0ae-44c069db9d35|a2a94413-0be6-467e-995b-392227ad99de,4,"candidate_id=NS7tSrMrWsc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=222.47; original_end=268.205; adjusted=False; 거제도 편의점, 도쿄 디즈니랜드, 경주 랜드 등 지리적 오류와 정보 설명이 주가 되어 웃음과 반전이 약함. 끝부분에서 사투리 다짐으로 마무리되지만 독립적 여운이 부족함."
P001,NS7tSrMrWsc,c8vCVztYVg8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,1339.0,1356.0,17.0,0.0,0.0,0.0,399.92100000000005,369.75300000000004,384.837,0.36041383989145176,0.0,False,False,3.6041383989145177,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P002,NS7tSrMrWsc,M-UsuPm7zcM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,477.0,501.0,24.0,0.0,0.0,0.0,462.07899999999995,485.24699999999996,473.663,0.5088195386702848,0.0,False,False,5.088195386702848,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P003,NS7tSrMrWsc,Fxc1_HkGlBw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,581.0,614.0,33.0,0.0,0.0,0.0,358.07899999999995,372.24699999999996,365.163,0.6996268656716417,0.0,False,False,6.996268656716417,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P004,NS7tSrMrWsc,QQmGNdNgs8w,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,1500.0,1541.0,41.0,0.0,0.0,0.0,560.921,554.753,557.837,0.8692333785617367,0.0,False,False,8.692333785617368,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P005,NS7tSrMrWsc,QEpr_lLWw-0,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,1271.0,1329.0,58.0,0.0,0.0,0.0,331.92100000000005,342.75300000000004,337.337,0.8132413793103449,0.0,False,False,8.13241379310345,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P006,NS7tSrMrWsc,JFpNSb2pqLQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,939.079,986.247,47.168000000000006,1202.0,1257.0,55.0,0.0,0.0,0.0,262.92100000000005,270.75300000000004,266.837,0.8576000000000001,0.0,False,False,8.576000000000002,088e6673-c601-4ad3-a290-433289d29319|fdfb2d6a-b8b5-4c61-919f-6a98d59c4f4e,4,"candidate_id=NS7tSrMrWsc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=939.079; original_end=986.247; adjusted=False; 애교와 무뚝뚝함을 비교하면서 배우의 말투를 평하는 내용으로 관계성이 분명함. 하지만 지인 평가가 주가 되어 원본 맥락 없이는 완전히 독립적이지 못하고, 구체적인 event보다 설명에 의존함."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,630.0,686.39,56.389999999999986,849.0,894.0,45.0,0.0,0.0,0.0,219.0,207.61,213.30500000000006,0.798013832239759,0.0,False,False,7.98013832239759,c4e1a456-5d18-4e1a-ac3d-dd27bd22ac1d,5,"candidate_id=OrCOflk2QmQ_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=636.87; original_end=686.39; adjusted=True; 대화의 긴장감과 당황스러운 반응이 잘 드러나며, 독립적인 숏폼으로도 이해 가능하다."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,630.0,686.39,56.389999999999986,1447.0,1496.0,49.0,0.0,0.0,0.0,817.0,809.61,813.3050000000001,0.8689483951055154,0.0,False,False,8.689483951055156,c4e1a456-5d18-4e1a-ac3d-dd27bd22ac1d,5,"candidate_id=OrCOflk2QmQ_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=636.87; original_end=686.39; adjusted=True; 대화의 긴장감과 당황스러운 반응이 잘 드러나며, 독립적인 숏폼으로도 이해 가능하다."
P010,OrCOflk2QmQ,Djc2pShwxpI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,780.87,825.85,44.98000000000002,849.0,894.0,45.0,0.0,0.0,0.0,68.13,68.14999999999998,68.13999999999999,0.999555555555556,0.0,False,False,9.99555555555556,36783bd1-934d-4df1-a643-89bbc0abfee6|4eff17d7-3f2d-4877-bd75-74a2c3cb84d0,4,"candidate_id=OrCOflk2QmQ_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=780.87; original_end=825.85; adjusted=False; 즐거운 대화와 활기찬 분위기가 잘 전달되며, 독립적인 상황으로 이해 가능하다."
P011,OrCOflk2QmQ,jcjUlRUDya4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,780.87,825.85,44.98000000000002,1447.0,1496.0,49.0,0.0,0.0,0.0,666.13,670.15,668.14,0.9179591836734697,0.0,False,False,9.179591836734698,36783bd1-934d-4df1-a643-89bbc0abfee6|4eff17d7-3f2d-4877-bd75-74a2c3cb84d0,4,"candidate_id=OrCOflk2QmQ_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=780.87; original_end=825.85; adjusted=False; 즐거운 대화와 활기찬 분위기가 잘 전달되며, 독립적인 상황으로 이해 가능하다."
