judge_run_id,provider,model,prompt_id,repeat_index,candidate_id,verdict,observation,confidence_1_5,failure_flags,transcript_intelligibility,boundary_observability,opening_pull,body_strength,boundary_integrity,judge_score_100,parse_status,total_tokens
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_f172381d095fcf,score,"두리안 농장에서 예초기 작업 전 비료와 완충제 역할을 하는 재료에 대해 설명을 듣고, 이후 작업자와 담배를 피우는 상황에 대해 대화를 나누는 장면입니다. 시작과 끝이 대화의 흐름 속에서 다소 모호하게 잘려 있습니다.",4,weak_opening|flat_emotion|awkward_start|awkward_end,3.0,4.0,35.0,32.0,38.0,35.0,score,2482
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_f9645ed47107f3,score,"경상도 방언 '포시랍다'의 의미를 두고 두 여성이 대화를 나누며, 특정 말투를 사용하는 사람에 대한 반응과 지역적 차이를 유쾌하게 풀어냅니다. 대화의 시작부터 끝까지 방언의 정의와 그에 따른 주변의 반응이라는 하나의 주제가 일관되게 유지됩니다.",5,,5.0,5.0,52.0,68.0,65.0,61.6667,score,2744
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_fb81a9fbf8ede3,score,"레트로 노래가 흐르는 주방에서 직원들이 노래를 부르며 춤을 추는 장면입니다. 노래의 시작과 함께 춤판이 벌어지는 상황을 담고 있으며, 전후 맥락을 통해 현장 분위기가 고조되는 지점을 포착했습니다.",4,awkward_start,5.0,5.0,45.0,58.0,42.0,48.3333,score,2494
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_fb9d53c40ca373,score,부모가 되는 준비 과정에 대한 현실적인 고찰과 아이에게 했던 말에 대한 후회를 피노키오의 대사를 인용하며 고백합니다. 부모로서의 불완전함을 인정하고 매일 반성하며 배워나가는 태도를 보여주며 마무리됩니다.,4,awkward_end,5.0,5.0,65.0,68.0,58.0,63.6667,score,2836
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_6cf2a108cf394e,score,"입대를 앞둔 주인공이 후배들에게 5월 11일 약속을 잡으려 하지만 거절당하자, 당황하며 동기들에게도 다 연락하고 있다고 변명하는 상황입니다. 후배와의 통화 시도부터 거절당하고 감정이 격해지는 과정이 포함되어 있습니다.",5,awkward_end,5.0,5.0,35.0,58.0,45.0,46.0,score,2874
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_7cfa0a88337df6,score,"몰래 음식을 먹어야 했던 과거의 창피한 경험을 고백하며, 당시 어둠 속에서 야간 투시경 수준의 시야를 확보하고 급하게 음식을 삼켰던 상황을 묘사합니다. 대화의 흐름상 개인적인 습관에 대한 고백으로 시작해 구체적인 상황 묘사로 이어지며 마무리됩니다.",4,,5.0,4.0,45.0,62.0,68.0,58.3333,score,2790
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_e8221b95e409a4,63,"J와 P의 여행 스타일 차이를 주제로, 계획을 실천하는 J와 계획 자체에 매몰되는 P의 갈등을 다룹니다. 여행 중 시간 엄수와 경험 중시라는 상반된 가치관이 충돌하며 논쟁이 이어지다 마무리됩니다.",4,awkward_end,4.0,4.0,65.0,72.0,52.0,63.0,score,2979
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_39a82e243f2103,63,"강사가 학생들의 지각과 태도를 질책하며 자신의 강의 준비 과정과 철저한 자기 관리, 그리고 성공을 위한 노력을 강조하는 상황입니다. 학생들을 개별적으로 추궁하며 자신의 삶의 태도를 강요하는 장면으로 시작해, 자신의 성취를 언급하며 마무리됩니다.",5,awkward_end,5.0,5.0,72.0,68.0,48.0,62.6667,score,3061
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_690684f222062e,score,"찜질방 VIP실에 입장하여 고급스러운 향기와 시설을 확인하며 놀라움을 표하는 장면입니다. 수납장, 화장실, 샤워실 등 내부 시설을 차례로 둘러보며 감탄하는 반응이 이어지다 다음 공간에 대한 언급으로 마무리됩니다.",4,,5.0,5.0,68.0,62.0,65.0,65.0,score,2687
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_8745eb5a0719a3,score,"회식 자리에서 매니저가 술을 많이 먹이지 말라고 당부했다는 에피소드를 공유한 뒤, 곧바로 새로운 프로그램 기획안을 받았을 때의 첫인상과 기대감에 대한 대화로 전환됩니다. 매니저의 당부라는 가벼운 일화에서 프로그램의 정체성을 확인하는 과정으로 자연스럽게 이어집니다.",4,flat_emotion,4.0,5.0,42.0,52.0,68.0,54.0,score,2627
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_e1d06dcd792841,score,"패션 전공자의 진로와 옷에 투자하는 비용에 대해 대화하며, 800만 원이라는 누적 금액에 놀라는 반응과 전공생 특유의 허세 문화를 다룹니다. 대화의 흐름이 자연스럽게 이어지며 전공생들의 공감대를 형성하는 지점에서 시작해 관련 에피소드로 마무리됩니다.",4,,5.0,5.0,65.0,68.0,58.0,63.6667,score,2758
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_efa86f1b807ef1,score,"고춧가루가 마약으로 오인되어 세관에 걸렸던 일화를 소개하며, 이를 증명하기 위해 현장에서 직접 고춧가루를 먹고 똑바로 걷는 행동을 보여주어 상황을 해결했다는 내용을 담고 있습니다. 일화의 시작부터 결론까지가 하나의 호흡으로 구성되어 있습니다.",5,awkward_end,5.0,5.0,68.0,74.0,52.0,64.6667,score,2725
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_772236c026ac0c,score,야구선수와의 달리기 대결 이벤트에서 출연자가 직접 선수를 지목하고 즉시 경주를 시작합니다. 압도적인 속도 차이에 놀라며 뒤처지는 상황이 짧고 명확하게 담겨 있습니다.,5,awkward_end,5.0,5.0,65.0,62.0,48.0,58.3333,score,2591
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_785c002322dbc7,score,양면성 논리를 펼치는 화자와 이에 대해 양당 정치 구조를 예로 들어 반박하는 상대방의 대화가 담겨 있습니다. 논리적 비유에서 시작해 정치적 비판으로 이어지는 짧은 논쟁 구간입니다.,4,awkward_end,4.0,5.0,65.0,68.0,45.0,59.3333,score,2602
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_e6e490427ee78c,score,성형외과 상담 중 의사가 환자에게 양악 수술을 권유하며 일반인 모델 제안을 통해 눈과 코 수술을 서비스로 해주겠다는 파격적인 제안을 하는 상황입니다. 수술의 위험성과 드라마틱한 변화를 강조하며 상담이 진행됩니다.,4,awkward_end,4.0,4.0,65.0,75.0,45.0,61.6667,score,2954
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_1687adea0a2c5b,58,떡볶이를 먹지 않겠다고 했던 인물이 계속해서 음식을 집어 먹으며 정산 과정에서 실랑이를 벌이는 상황입니다. 일상적인 다툼이 이어지다 계산 문제로 번지며 갈등이 고조되는 지점에서 종료됩니다.,4,awkward_end,3.0,4.0,65.0,62.0,48.0,58.3333,score,3258
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_176849361f0c61,score,"안 먹겠다던 인물이 볶음밥 냄새에 이끌려 태도를 바꾸고, 결국 함께 나눠 먹으며 맛에 감탄하는 과정을 담고 있습니다. 주문 직후부터 식사하며 만족감을 느끼는 시점까지의 대화가 포함되어 있습니다.",5,,5.0,5.0,45.0,52.0,75.0,57.3333,score,2942
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_946257cbfa23f9,score,"술 구매량을 논의하다가 한 짝을 사기로 결정하고, 추가 안주를 계속 담으려다 스스로 계획적인 소비를 다짐하며 제동을 거는 상황입니다. 일상적인 장보기 과정에서 발생하는 소소한 갈등과 합의 과정을 담고 있습니다.",4,flat_emotion|awkward_end,4.0,4.0,45.0,48.0,45.0,46.0,score,2736
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_5c7fcb3d3f4514,score,"홈쇼핑 방송 직전, 출연진들이 의상 소통 부재와 피부 트러블, 그리고 방송 멘트의 민망함에 대해 서로 비난하며 티격태격하는 상황입니다. 방송 준비 과정의 긴박함과 출연자 간의 날 선 대화가 이어지다 방송 시작 직전의 긴장감 속에서 마무리됩니다.",4,,5.0,5.0,52.0,74.0,62.0,62.6667,score,2757
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_51db5755c011b6,68,"오디션 참가자가 랩을 시작하자마자 심사위원이 즉각적으로 혹평하며 탈락시키고, 이후 재도전 기회를 주었음에도 반야심경에 비유하며 강도 높게 비판하는 상황입니다. 랩 시작부터 심사위원의 독설과 재도전 과정이 포함되어 있습니다.",5,,5.0,5.0,75.0,72.0,58.0,68.3333,score,3197
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_947db9c531bc4c,score,"샌드위치 주문 과정에서 빵 길이 단위 실수로 인한 실랑이 이후, 야채와 소스 추가, 커팅 요구, 대량 주문 및 포인트 적립 문의, 추가 토핑 요구가 쉴 새 없이 이어지는 상황입니다. 주문자가 요구사항을 계속 덧붙이며 점원을 당황하게 만드는 블랙 코미디적 상황이 전개됩니다.",4,awkward_end,5.0,5.0,68.0,72.0,45.0,61.6667,score,2787
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_88926face12336,score,자신의 동네가 방송에 공개되는 상황에 대해 출연자들이 느끼는 낯설고 신기한 감정을 공유합니다. 매일 다니던 익숙한 공간을 타인과 함께 걷는다는 사실에서 오는 묘한 기분을 대화로 풀어내며 마무리됩니다.,4,awkward_end,5.0,5.0,58.0,55.0,45.0,52.6667,score,2725
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_978ec671514f85,score,"준비된 의상을 입은 출연자가 등장하여 주변의 반응을 확인하고, 다음 단계인 발음 연습으로 넘어가는 과정을 담고 있습니다. 의상 공개와 그에 대한 짧은 리액션이 중심 사건입니다.",4,flat_emotion|low_gain,5.0,5.0,45.0,48.0,60.0,51.0,score,2845
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_b8e9377348a4d1,score,축구부를 발견하고 일본 드라마 속 로망을 언급하며 선배를 부르는 호칭을 따라 하는 상황입니다. 상대방이 이를 일본 드라마 과몰입이라 지적하고 학교 환영식에 대한 기대를 드러내며 마무리됩니다.,4,,4.0,5.0,58.0,55.0,75.0,62.6667,score,2780
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_9852c4563a8afd,score,"출연자가 자신이 사는 동네의 위험한 치안 상황과 그로 인한 불안감을 토로하자, 상대방이 평화로운 동네의 분위기를 언급하며 대조를 이룹니다. 화자는 평화로운 척해야 하는 상황 속에서도 가족을 걱정하는 복잡한 심경을 드러내며 대화가 마무리됩니다.",4,awkward_end,4.0,4.0,42.0,65.0,45.0,50.6667,score,3018
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_2275d7bbc3b07c,score,"제로 칼로리 음료의 마케팅적 표현인 '마이너스 칼로리'에 대한 대화를 나누고, 개발자가 전 재산을 걸었다는 언급에 호응하며 다음 촬영 장소로 이동하는 과정을 담고 있습니다. 대화의 흐름이 자연스럽게 마무리되고 이동하는 시점에서 구간이 종료됩니다.",4,awkward_start,4.0,5.0,35.0,42.0,52.0,43.0,score,2883
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_25663ed5ec5fde,71,"출연자가 라이브 방송 중 평소와 달리 애교를 부려 술 취했다는 오해를 받았던 사건을 폭로하고, 당사자가 감기약 부작용으로 인한 몽롱한 상태였다고 해명하며 은퇴까지 고민했던 상황을 다룹니다. 사건의 발단부터 해명, 그리고 당사자의 심경까지 하나의 에피소드로 완결됩니다.",4,,5.0,4.0,68.0,74.0,58.0,66.6667,score,3029
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_b14489ea01c297,score,경기 중 패스 약속을 하고 골을 성공시킨 뒤 세레모니를 하는 상황입니다. 이후 본인이 너무 독점하는 것 아니냐는 동료의 지적과 함께 상황이 마무리됩니다.,4,awkward_end,5.0,5.0,58.0,55.0,42.0,51.6667,score,2691
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_659cef21638a4e,63,현지에서 만난 여행객에게 가이드를 제안하며 여행의 필요성을 설득하는 과정이 담겨 있습니다. 가이드가 맛집을 추천하고 여행객이 가이드의 필요성에 공감하며 대화가 마무리됩니다.,4,,4.0,4.0,65.0,62.0,58.0,61.6667,score,2978
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_41ce293c074988,score,"계란을 한 번에 하나만 깨는 고급 기술을 선보인 뒤, 회사로부터 이미지 관리를 위해 자중하라는 지시를 받았다는 에피소드를 언급합니다. 이후 계란을 깨는 동작을 이어가며 대화를 마무리합니다.",4,awkward_end,4.0,4.0,68.0,62.0,48.0,59.3333,score,2825
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_c7ca72128f4b08,score,상대방의 MBTI를 추측하는 과정에서 유형을 잘못 말해 두 번 사과하는 상황이 발생합니다. 이후 상대의 성격을 파악하며 농담을 즐기는 유형이라고 수긍하는 대화로 이어집니다.,4,,4.0,4.0,65.0,62.0,58.0,61.6667,score,2757
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_f779f7e6f45455,score,"성대모사 강습을 주제로 출연자가 유행어를 가르치고 따라 하게 한 뒤, 갑작스럽게 가장 친한 친구가 누구인지 묻는 인터뷰로 전환됩니다. 성대모사라는 도입부의 목적과 달리 후반부의 질문이 다소 뜬금없이 이어지며 구간이 종료됩니다.",4,awkward_end|low_gain,4.0,5.0,65.0,35.0,30.0,43.3333,score,2964
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_0c06bb407232ac,score,"꽃게 세척 작업 중 사장님의 과거 노는 스타일을 묻는 대화로 시작하여, 특정 인물(랄랄)을 언급하며 즉석 배틀을 제안하는 상황입니다. 이후 꽃게장에서 만났던 과거 인연을 언급하며 대화가 마무리됩니다.",4,awkward_end,5.0,5.0,68.0,65.0,52.0,61.6667,score,2998
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_fa384f55cffc55,score,"출연자가 부산에서의 자신의 입지와 외모, 특히 안광에 대해 과장된 농담을 던지며 분위기를 주도하는 장면입니다. 부산역에 나타나면 레이저가 나와 도시가 환해진다는 식의 유머러스한 자기 자랑으로 이어지며 마무리됩니다.",4,awkward_end,4.0,4.0,58.0,62.0,45.0,55.0,score,2779
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_6e8b8a5db34331,score,"참가자들이 닉네임을 정하는 과정에서 특수문자 입력법을 논의하다가 '한식 왕자'를 거쳐 '나폴리 마피아', '철 한자구', '쿨리지/불리지' 등 즉흥적인 별명을 주고받는 상황입니다. 대화의 시작부터 끝까지 닉네임 작명이라는 하나의 주제로 일관되게 이어집니다.",4,,5.0,5.0,45.0,62.0,75.0,60.6667,score,2883
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_a19afcf67ff1c7,score,예능 아이돌 1등이라는 인물을 맞히기 위해 출연자들이 이름을 동시에 외치는 상황입니다. 서로 다른 이름을 말하며 혼란을 겪다가 결국 정답을 확인하며 상황이 마무리됩니다.,4,awkward_end,4.0,4.0,65.0,58.0,45.0,56.0,score,2772
gemini_gemini-3_1-flash-lite_shortform_judge_v11_ko,gemini,gemini-3.1-flash-lite,shortform_judge_v11_ko,1,C_0f923917c424de,63,축구 5대 리그를 나열하는 과정에서 출연자가 리그 명칭을 잘못 말하거나 모르는 것을 들키며 당황하는 상황입니다. 아는 척을 하려다 지적받는 과정이 반복되며 코믹한 분위기가 형성됩니다.,5,,5.0,5.0,58.0,72.0,60.0,63.3333,score,3090
