"candidate_id","duration_sec","description","transcript","before_context","after_context"
"C_6dcfd006a3b838","58.24","전문가가 두피와 두개골이 움직이도록 마사지하는 법을 알려주자 주변 사람들이 따라 하고, 출연자는 갑자기 가발인지 묻는 농담을 던진다.","[15:53-15:57] S?: 배트는 거
[15:54-15:59] S?: 같아 어 근데 궁금한데 우리가 흔히
[15:57-16:02] S?: 하는 두피 마사지 자체가 모발에
[15:59-16:05] S?: 도움이 됩니까 아 두피 마사지가 정말
[16:02-16:09] S?: 도움이 많이 돼 진짜 아 진작할 걸
[16:05-16:12] S?: 아 사실은 진짜 거의 아 가장 중요한
[16:09-16:14] S?: 행동이라고 할만큼 진짜로 두피 마사지
[16:12-16:18] S?: 진짜 도움이 많이 되고 특히 마사지를
[16:14-16:20] S?: 하는 방법이 있는데 알려줄까
[16:18-16:23] S?: 어 이거는 이제 전문가 분들한테 많이
[16:20-16:25] S?: 전수를 받은 마사지데이 어릴 때
[16:23-16:27] S?: 가바리 아라고 하면서 막 이렇게 장난
[16:25-16:29] S?: 많이 쓰잖아 어 이렇게 막 두피가 막
[16:27-16:32] S?: 이렇게 움직이는 것처럼 그 이 두개골
[16:29-16:36] S?: 하고이 두피 피부고 벌어줘야 분리가
[16:32-16:38] S?: 돼야 돼 그래야지 이거는 작가님
[16:36-16:40] S?: 작가님 갑자기 어 다 하고 있어 너
[16:38-16:44] S?: 이거 가발이야 막
[16:40-16:47] S?: 이렇게 지금이라도 사실을 얘기해 줘
[16:44-16:50] S?: 가발이야 그리고 이제 다음 제품 요런
[16:47-16:52] S?: 의견이 있어요 평소에 상시로 요걸 좀
[16:50-16:54] S?: 이렇게 토닉을 좀 넣어 주는 근데","[15:36-15:40] S?: 내가 탈모가 있는데 염색을 하고 싶어
[15:38-15:42] S?: 아 근데 보통은 염색 자체가
[15:40-15:45] S?: 부담스러울 수 있는데 그 체가 있으면
[15:42-15:50] S?: 염색을 하고도 채워지는 맞아 어 근데
[15:45-15:50] S?: 그거는 좀 너무 쉬울 거 같은데
[15:50-15:54] S?: 오 팀장님 팀장이 왜요 너무 막 막
[15:53-15:57] S?: 배트는 거","[16:50-16:54] S?: 이렇게 토닉을 좀 넣어 주는 근데
[16:52-16:56] S?: 요게 바르다 보면 막 뒤로 흐르니까
[16:54-16:59] S?: 이걸 닦아야 되잖아 그래서 이게
[16:56-17:01] S?: 스프레이 형태로음음
[16:59-17:03] S?: 어 미스트 스프레이 요런 식으로 좀
[17:01-17:05] S?: 한번에 이렇게 좀 내가 컨트롤할 수
[17:03-17:07] S?: 있는 사실 이게 안흐르게 하려면은
[17:05-17:10] S?: 제형을 좀 쫀쫀하게 해야 되는데 그"
"C_71fff5aa4444f6","64.0","신부 대기실을 찾은 친구들이 드레스와 피부를 칭찬하며 관리 비법을 묻다가, 사진작가의 안내에 맞춰 함께 기념사진을 촬영한다.","[4:01-4:08] S4: 진짜 옆에 쩐다 야 들리겠다. 야 음식 야 왜 이렇게 예뻐
[4:08-4:10] S2: 왔어 왔어 고마워 고마워.
[4:10-4:18] S4: 너 진짜 드레스 찰떡이야 야 너 담 내품 리즈라 앤 플 했더라 이거 피디아레 원조잖아. 센스 미쳤어 이게 그렇게 좋아
[4:18-4:29] S9: 야 오리지널 PDR에는 다르기는 다르더라. 속부터 탄탄하게 채워줘 봐 탄력 광채 미쳤지 이야 어쩐지 너 오늘 피부 컨디션 미쳤는데 대박이지 나 얼마 전에 리출안 했잖아. 야
[4:29-4:36] S4: 스튜디오 드레스 메이크업 리즈랑까지 해서 스드멜이라고 하잖아. 야 어쩌지 지금 속광 미쳤어 화장 개 잘
[4:36-4:38] S9: 야 먹는 얘기 하지 마. 나 진짜 결혼식 때문에 하루종일 못
[4:38-4:42] S3: 친구분들 이제 담소 그만 나누시고 사진 찍을게요. 자 앉으세요.
[4:44-4:48] S9: 찍자 찍자. 브레스 위에 앉으시면 안 돼요. 어 죄송합니다.
[4:48-4:53] S3: 하나 둘 셋 하면 웨딩 하나 둘 셋 웨딩 네 좋습니다.
[4:53-4:54] S9: 제 걸로도 찍어주세요.
[4:54-5:03] S3: 아 네 뭐 주세요. 자 찍습니다. 이번에는 하나 둘 셋 하면 엄지 하나 둘 셋 엄지 네 됐습니다.
[5:04-5:06] S4: 야 우리 갈게. 범주 파이팅
[5:06-5:08] S2: 파이팅 이따 가자. 고마워. 밥 먹고
[5:08-5:10] S4: 파이팅 파이팅 파이팅 파이팅.","[3:46-3:54] S4: 너 어렸을 때 팬티만 입고 돌아다니는 거 맨날 봤었는데 너 어릴 때 나랑 결혼한다며? 네가 프러포즈 안 해서 누나 결혼했다.
[3:54-3:55] S5: 네 축하드려요.
[3:55-3:56] S4: 심부댕이슬 어디야?
[3:56-3:58] S5: 저쪽 저쪽이요
[3:58-3:59] S4: 그래 고생해. 이따 보자.
[3:59-4:01] S8: 네 들어가세요.
[4:01-4:08] S4: 진짜 옆에 쩐다 야 들리겠다. 야 음식 야 왜 이렇게 예뻐","[5:08-5:10] S4: 파이팅 파이팅 파이팅 파이팅.
[5:13-5:19] S5: 아 나 오늘 새벽 배송 끝나고 바로 와가지고 복장이 이러네 어 미안해.
[5:19-5:22] S9: 아 괜찮아요. 와주신 것만으로도 감사하죠.
[5:22-5:25] S3: 이제 찍을게요. 자 하나 둘 셋 네 됐습니다."
"C_752c5a1a81ff94","69.0","학생들이 창작 과제가 너무 많다고 불평하며 교수에게 줄여달라고 부탁하지만, 교수는 즉석 삼행시로 오늘 과제를 하나 더 내겠다고 답한다.","[22:04-22:10] S1: 했지 베스트셀러야 하고 진짜로 기대할게. 근데 왜 이렇게 과제가 많아
[22:10-22:13] S6: 나도 모르겠어. 좀 줄여주면 안 될까?
[22:13-22:14] S1: 과제가 얼마나 많아
[22:14-22:21] S6: 소설도 써야 되고 시나리오 희곡 몇 주 간격으로 계속해서 부지런하게 써야 완성을 할 수 있어요.
[22:21-22:28] S1: 교수님한테 좀 줄여달라고 해. 부탁해. 오케이 내가 학과장님한테 얘기할게. 과제 좀 줄여 달라고
[22:31-22:41] S1: 숙제하고 있어. 숙제 숙제 숙제 교수님 오시자마자 죄송한데 제가 삼행실을 하나 준비했습니다.
[22:41-22:43] S8: 아 네 네
[22:43-22:45] S1: 전과자로 3인치를 준비했는
[22:45-22:46] S8: 성과자
[22:46-22:53] S1: 혹시 운 한번 띄워 주실 수 있겠습니다. 전 전해 들었습니다. 얘한테
[22:53-23:02] S1: 과제가 많다고 불만이 가득 차요 있더군요. 자 이제 됐지 교수님 전과자로 한번 보여주시.
[23:02-23:12] S8: 아 진짜요? 전 전에 들었습니다. 과 과제가 많다는 불만이 있으시다고요. 자
[23:12-23:15] S8: 오늘 과제 하나 더 나갑니다.
[23:15-23:24] S8: 후회 없으시죠 네 그럼 오늘 수업 시작을 한번 해 볼까요 오늘 수업은 일단 여러분들 창작 실습 과제 있죠","[21:50-21:56] S1: 똥짜라고 썼는데 나 아동 문화 창작 세미나 이 애기들 동화 쓰는 거 보면 대체 쉽지 않을 텐데
[22:02-22:04] S6: 가제 했어
[22:04-22:10] S1: 했지 베스트셀러야 하고 진짜로 기대할게. 근데 왜 이렇게 과제가 많아","[23:15-23:24] S8: 후회 없으시죠 네 그럼 오늘 수업 시작을 한번 해 볼까요 오늘 수업은 일단 여러분들 창작 실습 과제 있죠
[23:26-23:33] S8: 작품의 인물이라든지 소재 가지치기 한 것을 같이 한번 발표를 들어보면서 합평하는 시간을 가지도록 하겠습니다."
"C_848f271df1072b","56.0","출연자가 치어리더의 유니폼 등 번호를 12번에서 24번으로 고쳐 답하지만, 다시 확인한 화면에서 정답이 21번으로 드러난다.","[7:52-8:00] S3: 그렇다면 전태풍 님이 가장 섹시하다고 생각했던 이다희 님의 영상을 보시죠.
[8:07-8:11] S3: 출로 문제 나갑니다. 방금 이다의 치어 리더의 등 번호는
[8:28-8:33] S3: 12번 12번 아니야
[8:35-8:36] S2: 24번
[8:36-8:45] S3: 24 번 확실합니까? 어 정답 다시 한 번 보시죠.
[8:49-8:54] S1: 정답은 21번","[7:41-7:51] S2: 이다 이다. 얘가 그냥 나쁘지 않아 이다 어 이다해 나쁘지 않아 그냥
[7:51-7:52] S2: 그냥 나쁘지 않아.
[7:52-8:00] S3: 그렇다면 전태풍 님이 가장 섹시하다고 생각했던 이다희 님의 영상을 보시죠.","[8:49-8:54] S1: 정답은 21번
[8:55-9:00] S3: 누가 봐도 크게 등번호가 있었습니다.
[9:00-9:07] S2: 근데 이제 좀 나이 들어서 눈이가 그렇게 안 좋아. 옛날에 처럼 그래서 조금 헷갈렸어.
[9:07-9:11] S1: 그럼 제가 보너스 문제 눈이 잘 안 보이셨다고 하니까"
"C_86ec19dffd0205","42.441","출연자들이 웃음을 주제로 즉석 랩을 요청받아 '봉숭아 학당 웃음 만땅'이라는 가사를 이어가며 무대를 마무리한다.","[17:57-18:02] S?: 제가 요청을 좀 해도 될까 어네네 뭐
[18:00-18:05] S?: 뭐 뭐 우리 그 웃음을 가지고 랩을
[18:02-18:09] S?: 좀 해주음을 가지고
[18:05-18:09] S?: 랩을 가능할까요네네 해보겠습니다
[18:09-18:16] S?: 오
[18:11-18:19] S?: 이영지 이영지 자 오늘 봉숭아 학당
[18:16-18:19] S?: 오
[18:19-18:30] S?: 예스 오늘 봉숭아 학당 웃음
[18:25-18:30] S?: 만땅 파디스 피자 만땅
[18:30-18:36] S?: 결과적으로 오늘 봉수와 학당 행복
[18:36-18:42] S?: 만다 빨리 가운으로 빨리 가운으로 어
[18:40-18:44] S?: 이제 우리 해원 쌤도 춤과 함께","[17:43-17:48] S?: 부족했어 뭐가 부족한 거 같아요
[17:45-17:51] S?: 자신감 자신감 기억력
[17:48-17:54] S?: 기억력 아니 지금까 이렇게 진행하는
[17:51-17:57] S?: 거 보니까 앞으로 더 잘할 거 같죠네
[17:54-18:00] S?: 자 그러면 이분들의 특기가 있어요
[17:57-18:02] S?: 제가 요청을 좀 해도 될까 어네네 뭐","[18:40-18:44] S?: 이제 우리 해원 쌤도 춤과 함께
[18:42-18:47] S?: 웃음을 자 여러분 엉덩이가 버튼이라고
[18:44-18:49] S?: 생각하시고 나중에 집에서 좀 우울한
[18:47-18:50] S?: 일이 있다 나 좀 웃고 싶다 하면
[18:49-18:53] S?: 엉덩이를 옆으로
[18:50-18:56] S?: 뺍니다
[18:53-18:59] S?: 섹시해 리게 치시고
[18:56-19:02] S?: [음악]"
"C_87c2f9c2d22522","52.0","두 배우가 7년 연애를 끝내는 이별 장면을 연기하고, 차갑게 떠나라는 말에도 상대가 웃으며 가지 말라고 붙잡는다.","[원본 구간 17:23-18:15; Gemini 쇼츠ㆍ롱폼 교차확인]
S1: 종서야. 대답 안 하나? 사람이 말을 하는데 대답은 해야지.
S2: 응?
S1: 헤어지자.
S2: 왜?
S1: 사실 처음부터 널 별로 안 좋아했어. 네가 갖고 장난친 거야.
S2: 7년을?
S1: 종서야, 제발 부탁이니까 꺼지라.
S2: 싫어.
S3: 저 미소는 뭐였지?
S4: 왜 웃고 있어?
S1: 아니, 진짜 그만하자. 종서야, 진짜 미안하다. 그렇게 쳐다보지 말고 들어가라.
S2: 오빠. 가지 마.","[17:06-17:08] (MS) 좋아, 그럼 오디션 볼 수 있을까?
[17:08-17:09] (JS) 아, 제가 여자분이시군요?
[17:09-17:10] (MS) 네
[17:10-17:12] (YJ) 즉흥적으로 할게요
[17:12-17:13] (JS) 좋아요
[17:13-17:15] 상황이 어떤가요?
[17:15-17:16] (JH) 상황이 어떻습니까?
[17:17-17:19] 서로 좋아하는데 헤어져야 한다니
[17:19-17:19] (JS) 으...
[17:19-17:20] 알았어
[17:20-17:21] [민수가 캐릭터에 몰입한다]
[17:21-17:23] (MS) 우리 왔어,","[18:15-18:15] [고개를 끄덕인다]
[18:16-18:17] [참기 힘들다]
[18:19-18:21] (YJ) 이 주제에 대해 꼭 말해야겠어.
[18:21-18:24] 정말 멋진 남자랑 사귀고 있잖아.
[18:24-18:29] (JS) 우린 몇 년 전부터 만나왔어. 그냥
[18:29-18:31] 아무것도 숨기지 않았을 뿐이야."
"C_88efb28987c87c","106.0","연인이 서로의 외모와 음식, 가족과 친구 소개 문제까지 지나치게 솔직하게 말하며 상처를 주고받다가 왜 만나는지 따져 묻는다.","[14:28-14:30] S1: 좀 부웠다. 오늘
[14:30-14:33] S2: 어제 족발 먹고 잤지
[14:36-14:37] S2: 솔직히 헤어지고 싶었어
[14:37-14:39] S1: 헤어지고 싶었어 나도
[14:39-14:41] S2: 왜 항상 그렇게 말해
[14:41-14:42] S1: 그 솔직하게 얘기하려고
[14:42-14:43] S2: 왜 이렇게 상처 받게 말해
[14:43-14:49] S1: 거짓말로 얘기할까? 어 그래 너무 예쁘다. 너무 예쁘다.
[14:49-14:57] S2: 너 진짜 잘 생겼어 너 복근 너무너무 했어. 진짜 너무 날씬해. 건강해 보여.
[14:57-14:59] S1: 밥이나 먹으러 갈래?
[14:59-15:05] S2: 또 나 샌드위치 가져왔어. 먹어봐.
[15:05-15:07] S1: 비용 아끼려고 한강에서 받는 걸 눈치를
[15:07-15:09] S2: 빨리 먹어봐요.
[15:09-15:10] S1: 아 물 맛이 없어
[15:10-15:12] S2: 아니 이거 우리 엄마가 만든 건데
[15:14-15:18] S1: 네 그러니까 엄마한테 좀 말씀 좀 들어봐. 이거 왜 이렇게 대충 만드는 거야? 아 이거 이걸로 배치하기 아깝다. 이거 진짜
[15:18-15:19] S2: 이 주스는 먹어봐요.
[15:19-15:25] S1: 주스 이거 주스 무슨 주스인데? 이거 이거 오렌지 주스 오렌지 주스 이거 이거 뭐야 이거
[15:25-15:27] S2: 두 달 지났는데 벌써 상했네.
[15:27-15:38] S1: 아니 이거 두 달 지난 걸로 주면 어떻게 해? 아 솔직하게 그래. 우리 솔직한 게 매력이니까 서로. 근데 닝닝 우리 셀카 하나 찍을까? 셀카 찍으면 그 커플 프사로 해놓으면 안 돼? 우리 새로운데 왜? 왜?
[15:39-15:51] S1: 아 창피해서 솔직히 솔직 담백. 그 지브리도 안 해놓을 거야 아 진짜 어머님한테 인사라도 좀 드리면 안 돼? 엄마한테 가서 인사 어른들이 다 좋아하셔
[15:51-15:52] S2: 안 좋아할 것 같은데
[15:52-15:58] S1: 솔직히 님 그 친구들 없어? 친구들한테 나 소개 좀 해줘. 남 친구하고 소개해 주면 되잖아.
[15:58-16:01] S2: 에이 안 믿을걸
[16:01-16:05] S1: 친구들한테 보여주기도 나 창피해. 친구들한테 보여주기도 창피하고 가족들한테 보여주기 창피하면 나 왜 만나
[16:05-16:12] S2: 그러니까 어때 솔직하지? 솔직한백","[14:03-14:14] S1: 진짜 맛있을 것 같아요. 이거 진짜 대박이야. 이거 원래 크림이 도아다에 있어서 한 번에 한 가지만 먹을 수 있는데 이건 디핑 소스로 따로 찍어 먹는 거랑 다 같이 여러 가지 맛으로 셰어할 수 있는 거잖아요.
[14:14-14:20] S2: 네 그러니까요. 도넛도 6개나 들어서 다 나눠 먹. 4개
[14:20-14:21] S6: you mean why?
[14:21-14:26] S2: 아니 저도 좀 뭐 네 어 산진 씁니다.","[16:15-16:17] S1: 네 다음으로는요
[16:17-16:29] S1: 많은 분들께 화제가 되었던 닉닉님 관련된 이미지를 한번 모아볼까 합니다. 먼저 살펴볼 이미지는 닉닉님의 한국어 공책입니다."
"C_8bcb45246410f1","44.72","새 입주자에게 세세한 생활 규칙을 설명하던 고시원 사람들이 웃음과 울음 소리까지 제한하고, 장기 수험 기간을 잘못 말해 다시 사과한다.","[2:59-3:01] S4: 좀 조용히 해주면
[3:01-3:02] S3: 아 이분 새로 오셔가지고 성명
[3:02-3:05] S4: 어 몇 분 걸려요 거의 다 했어요.
[3:05-3:08] S2: 안녕하세요. 저는 김희수라고 합니다. 성함이 어떻게 되세요
[3:08-3:10] S4: 16 다시 1번 정원 설명 안 하셨어요
[3:10-3:14] S3: 저희 하씨 신입은 입주 후 3개월 동안 침만 공장에 과도한 적금물 22건을 삼가하셔야 돼요.
[3:14-3:16] S2: 아 그런 것도 있구나.
[3:16-3:20] S3: 여기 이번에 내항인 비율이 더 높아져서 특별히 추가된 조항이에요. 저희는 사적인 영역을
[3:21-3:23] S4: 지희 그리고 영상 같은 거 보실 때 조심 좀 해 주세요.
[3:23-3:24] S3: 저 이어폰 끼고 봤는데요.
[3:24-3:26] S4: 어젯밤에 폭삭 수 셨다 보셨죠
[3:26-3:27] S3: 아 어떻게 아셨어
[3:27-3:31] S4: 아니 웃는 소리 너무 크게 들려요. 우실 거면 베개에 파묻힌 상태로 울어주세요.
[3:31-3:33] S3: 돌베개 쓰는데 뭐 어떻게 하라는 거지 뭐 알았어요 조용히
[3:33-3:35] S4: 조금만 중요하겠다는 소리에요.
[3:35-3:39] S3: 많이 조용히 해 볼게요. 저 친구 지금 5년째 고시 준비 정리 와가지고 좀 예민해요.
[3:39-3:41] S4: 저 아직 4년 6개월밖에 안 되는데
[3:41-3:45] S3: 아 죄송. 희수 씨 뭐 어떤 거 준비하세요?","[2:39-2:47] S3: 웬만하면 신청하세요. 식사 시간도 어느 정도 맞아야 서로 음식 냄새 때문에 트러블도 없고 하니까 그리고 고기 반찬 나왔을 때는 이모님한테 맛있다는 리액션 많이 해 주세요. 그래야 자주 나오거든요.
[2:47-2:58] S3: 혹시 흡연하세요 네 화장실에서 똥그담 절대 금지고요. 소변 보실 때는 무조건 앉아서 놓으셔야 되고요. 일층 화장실 수압 약하니까 큰 거 보실 때 중간에 한 번씩 무조건 내려주시는 게 좋아요. 그리고 본인이 막히면 뚫어야 됩니다.
[2:58-2:59] S2: 네 알겠습니다.
[2:59-3:01] S4: 좀 조용히 해주면","[3:41-3:45] S3: 아 죄송. 희수 씨 뭐 어떤 거 준비하세요?
[3:45-3:46] S2: 저는 그 경찰 준비하고 있습니다.
[3:46-3:54] S3: 저 이따 경도 모임 나가는데 같이 가실래요? 아니 다들 도둑만 하려고 그래가지고 경찰 쪽수가 부족해요. 아까 어디까지 얘기했지 뭐 질문
[3:55-3:57] S2: 아 그 혹시 배달 음식 시켜도 돼요?
[3:57-4:09] S3: 좀 많으신가 보네. 배달 음식 가능하시긴 한데 요청 사항에 초인종 금지라고 꼭 적어주시고요. 그리고 남은 음식은 이름표 붙여가지고 왼쪽 야채 칸에 넣어주시면 되고요. 아니면 공용 음식으로 간주되어 가지고 다 같이 먹게 돼요. 참고해 주세요."
"C_8c5c28ef7a8d25","56.361","친구가 배우 고윤정을 닮았다는 말을 듣고 사진을 배경화면으로 해뒀다고 놀리자, 당사자는 원래 팬이었을 뿐이라며 계속 부인한다.","[5:38-5:40] S1: 윤승현이다.
[5:40-5:41] S2: 어 어떡하나 진짜
[5:41-5:42] S1: 진주라는데요 이거
[5:42-5:45] S2: 뭐야? 아 진짜 하지 마라. 진짜
[5:46-5:58] S1: 고윤정 배우님 닮았다고 많아가지고 웃긴 게 뭔지 알아요? 지 배경 하면 고윤정서 그 배우님을 해놨어. 근데 이거 진짜 근데 웃긴 게 니 닮아서 해놨지 이러니까 뭐라 했노 그냥 예뻐서 해놓은 거야
[5:58-6:03] S2: 아니 닮은 게 아니라 나 착각하지 마라. 아니 내는 원래 고현준 배우님은 사랑해.
[6:03-6:06] S1: 근데 이 닮았다는 얘기 듣고 배경 암은 왜 했는데?
[6:06-6:11] S2: 들 얘기 듣고 아니고 원래 원래 해놨었어. 근데 들은 거야
[6:11-6:13] S1: 듣다 보니까 뭐 좋아
[6:14-6:16] S2: 아 막 날아갈 거 같지
[6:16-6:19] S3: 고윤정 댓글은 안 터만
[6:19-6:21] S2: 아 나 이거 진짜요? 아 나 진짜 나 이거
[6:21-6:25] S1: 뭘 몰랐던 척하나 캡처 다 해놓고 하나 하나
[6:25-6:26] S2: 아 몰랐던 사람 아니에요
[6:26-6:32] S1: 그리고 웃김이 뭔지 알아요? 저희가 장난으로 윤정아 이렇게 물었는데 네가 왜 뛰도는데
[6:32-6:37] S1: 이게 제일 어이없어. 장난으로 불러 그러니까 왜 불러 아니 뭐 여섯 개라서 이거","[5:21-5:24] S1: 아니 이거 놀래 잘 빠지겠다. 이거
[5:24-5:29] S2: 진짜 자빠지겠노 이런 거 어르신들이 물 때 큰일
[5:29-5:31] S1: 진짜 우리 동네에 이런 거 있어 민원 바로 들어와.
[5:31-5:35] S2: 사람이 와 저렇게 올라가 있노 하면서 바로 전화하지.
[5:35-5:37] S1: 엄마 이거 사람인지 모르는데
[5:38-5:40] S1: 윤승현이다.","[6:32-6:37] S1: 이게 제일 어이없어. 장난으로 불러 그러니까 왜 불러 아니 뭐 여섯 개라서 이거
[6:39-6:46] S2: 소물 여자들 여기서 좀 찍지 않나 뭐 이런 거 하는 거야 이렇게 언니
[6:46-6:48] S1: 부끄럽다. 이거 여기서 산 찍는 거 맞나?
[6:48-6:55] S1: 살생다 쓴다. 아 이렇게 하는 건가 봐 이거 우리 살짝 나오자. 아 뭐 살짝 나와? 아니 이거 봐라. 이거 뭐 건물이 막 이거 뭐 건물이 투자를 받다 실패했나 보다. 이거"
"C_8f62a6194404c2","14.0","브리스킷 지방을 손질하던 출연자가 칼 사고 사례를 묻고, 손을 관통한 적이 있다는 설명자의 답에 그 사고 당사자였음을 뒤늦게 알아챈다.","[4:48-4:57] S1: 어 잘 안 된다. 집 무서워 이거 하다가 다친 분들도 계셨어요. 어 많이 다쳐요 심하게 다친 분은 어떻게까지 다치나요?
[4:57-4:59] S5: 위에서 아래로 칼이 관통된 거예요
[4:59-5:00] S1: 웬일이야 이렇게 푹
[5:00-5:02] S5: 그런 경우도 진짜 많아요.
[5:02-5:03] S1: 선배님은 다친 적 없으세요
[5:03-5:05] S5: 방금 한 얘기 같이
[5:05-5:06] S1: 아 본인이","[4:27-4:37] S5: 다 떼내야 되는데 1센치 정도 남기는 게 중요해요. 1센치 네 칼을 밑으로 내리시면은 점점 갈수록 살이 퍼져요. 그렇지 네 그래서 최대한 일찍 선으로
[4:37-4:38] S1: 아 손 조심해야겠다.
[4:38-4:39] S5: 네 손 조심하셔야 됩니다.
[4:39-4:48] S1: 이건 다 버리는 거예요 다 버리는 거예요 제가 그럼 바로 해볼까요?
[4:48-4:57] S1: 어 잘 안 된다. 집 무서워 이거 하다가 다친 분들도 계셨어요. 어 많이 다쳐요 심하게 다친 분은 어떻게까지 다치나요?","[5:05-5:06] S1: 아 본인이
[5:06-5:11] S5: 와 지금 이렇게 많 근데 이게 지금 살 판 거 같아요
[5:11-5:20] S1: 나 살 팠다. 이거 어떻게 해 어떻게 너무 팠다. 사장님 몰래 그냥 하면 되지
[5:20-5:30] S1: 잠 또 살 팠다. 아니 살을 왜 이렇게 파냐 이게 어려워요 어려워 이거"
"C_95b3f76511987c","57.28","식사 중 족발이라는 이름의 유래를 묻자 부장이 한자와 순우리말이 결합한 표현이라고 설명하고, 직원들은 알아듣지 못한 채 감탄한다.","[4:34-4:38] S?: 좋아하시네.
[4:35-4:38] S?: >> 음.
[4:38-4:45] S?: 그래 다들 먹자고. 맛있어.
[4:42-4:45] S?: >> 와.
[4:48-4:51] S?: >> 음.
[4:56-4:59] S?: 음.
[5:02-5:05] S?: 음.
[5:06-5:09] S?: 음.
[5:06-5:13] S?: >> 근데 왜 족발은 이름이 족발이에요?
[5:09-5:16] S?: >> 야, 좋은 캐션. 이게 족자가 한자로
[5:13-5:17] S?: 발족이고 발은 우리말로 또 발이란
[5:16-5:21] S?: 말이야. 그러니까 따지고 보면
[5:17-5:23] S?: 발발인데 원래 한자랑 순 우리 말이랑
[5:21-5:25] S?: 섞여서 하나의 단로 굳어지는 경우가
[5:23-5:27] S?: 꽤 많았어. 저같지? 역전화 뭐 이런
[5:25-5:29] S?: 것도 다 그런 경우인 거지.
[5:27-5:30] S?: >> 와 진짜 부장님 모르는게 없으죠.
[5:29-5:31] S?: >> 뭐래?
[5:30-5:32] S?: >> 몰라.
[5:31-5:34] S?: 저 앞치마 좀 주세요.","[4:19-4:21] S?: >> 넣어요?
[4:19-4:23] S?: >> 아니, 아니야. 아니, 실수 실수 맛
[4:21-4:24] S?: 실수 공간서 구분하세요.
[4:23-4:24] S?: >> 어, 미안해 미안해요.
[4:24-4:26] S?: >> 미안해
[4:24-4:28] S?: >> 아 미안해요. 미안해요.
[4:26-4:29] S?: >> 알파 보고 진짜 안 먹어?
[4:28-4:32] S?: >> 못 먹는다고 했잖아요.
[4:29-4:33] S?: >> 아, 이거이 맛있는 걸 왜 안 먹어?
[4:32-4:34] S?: 아이고, 아쉬워라.
[4:33-4:35] S?: >> 형님, 경쟁자 한용 줄어서 되게
[4:34-4:38] S?: 좋아하시네.","[5:31-5:34] S?: 저 앞치마 좀 주세요.
[5:32-5:37] S?: >> 앞치마 스쿼트
[5:34-5:40] S?: >> 앞치마가 영어로 프론트 스 아니에요.
[5:37-5:43] S?: 나 제가 할게요.
[5:40-5:45] S?: >> 아
[5:43-5:47] S?: >> 아수 맛있겠다.
[5:45-5:49] S?: 어 너무 안 좋다."
